,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,y
25,59.004016,61.385104,52.272064,57.644735959771246,58.06866913327001,52.423533924945424,669.65995122039,0.8953701729968435,0.4461245968067905,8.971355516890203,0
26,31.137392,37.484928,26.005104,40.51575322560764,48.19915464854976,37.02627507526491,439.53231348916387,0.885101058427223,0.5669804994749952,7.177651479284003,0
27,19.473696,21.212544,13.263184,37.63621569844109,41.72103211868163,28.265108918632244,339.0905913382706,0.8805020959274092,0.7372982864816751,4.646968070216269,0
28,34.228816,39.45288,27.441632,48.89139453153432,55.806670602228195,42.41270113039932,451.35970489499323,0.9134092154263951,0.6204916953813462,6.503398286162274,0
29,20.707088,22.507872,14.239872,42.34678333191621,46.66023148283361,30.95502746604525,448.14428431713833,0.8729174763875295,0.7731330497652263,4.129584724498525,0
30,28.08944,31.822432,17.747232,51.76148097269243,57.938681427914595,36.16735207805758,631.677914923907,0.8822181872483783,0.7278084433437891,4.907530834092064,0
31,32.542256,36.819184,19.490768,53.48862838426934,60.7216241677884,36.33593696012497,712.62323142133,0.8777700275797944,0.6618663638084658,6.013267862673877,0
32,28.037168,30.229008,17.780464,38.38409809465081,40.19151178216535,28.28968964030366,459.59624651753944,0.8344756919619092,0.5552278438626252,7.341476380404654,0
33,29.177632,35.28176,17.340784,47.787159435067665,56.49617278455595,32.59730262253833,683.7575692972995,0.8612890511463978,0.6589599669911481,5.989991757703168,0
34,38.007488,42.355616,25.801248,53.54578130842668,58.88714604445137,40.496118747881205,770.9448248074746,0.8661343877046742,0.6305839633398224,6.365924936268021,0
35,36.938368,39.479632,26.820048,43.846618586802975,49.13139885190097,37.18309230386435,479.9466989180077,0.8821949107011331,0.4957861797229751,8.284005527561245,0
36,34.60968,38.118688,26.42288,54.00206650025163,59.97239092414655,43.410160152959584,505.6768105619903,0.915464225169057,0.6396513962274971,6.327518429062783,0
37,28.449056,38.840688,21.406896,40.51804236027284,54.495886777688604,32.532802701968116,680.9227516993434,0.8444514644247517,0.6389506545445265,6.027479680677946,0
38,21.502256,25.923984,18.739488,31.020863864671206,37.063689152157316,30.181934820316876,233.8485994069773,0.898989779942587,0.6554928604274248,5.61757675278957,0
39,43.196256,43.84536,34.213872,47.94207350107485,50.88888356478653,43.19853037740539,438.1269742815002,0.9061814872916469,0.473821967736244,8.613123464543241,0
40,53.46928,56.448064,45.57264,56.13109427297494,57.27756481076953,49.65149636647821,654.0308781221479,0.8926029267647915,0.48136624460386973,8.420962638188211,0
41,30.165248,35.787728,21.019904,44.66195039514616,52.738662370200636,37.19670119554669,630.7584941574229,0.8597883713094026,0.6248406367604151,6.481137996144657,0
42,49.17736,52.815264,37.3696,58.60310011791527,62.978633715017224,48.05411986333742,693.1467976769443,0.8989314987631354,0.5398433042317874,7.827491902164153,0
43,38.926352,40.548784,26.78552,50.74010957784872,52.05263586141766,39.136828669804096,521.9798924363356,0.8911068019016573,0.5908859036508052,6.941546333493362,0
44,29.060752,35.18424,26.22912,42.57313412463893,48.29802140484018,38.83576392998598,429.7456017513068,0.8917902749907386,0.6429877306701035,5.832933619229406,0
45,30.67264,36.227664,21.721264,48.32595165571393,55.66411577581292,37.47035759426782,673.009858190989,0.8647793597027312,0.6766446979510767,5.620459569108959,0
46,40.107376,40.91544,26.958288,49.85725967594512,53.32160659250995,40.09080139020741,616.862338445261,0.8745189588802794,0.5352788091665801,7.8162904224252205,0
47,31.557808,35.269376,23.256736,42.99026645922465,48.78290729928491,34.06936510453789,430.21623397797987,0.8892485239669613,0.6055428709985264,6.620046622060788,0
48,33.734672,37.708304,25.911504,35.65258746644366,39.75138922658658,30.85143225942653,363.00572704105434,0.8653955251341456,0.44556001248909854,8.856813423910875,0
49,58.869296,62.12536,46.01384,58.27507807343019,61.11199408357086,47.927143211904465,695.3428543382272,0.8950009313285658,0.4794908310217246,8.497574800893004,0
50,22.481472,24.959216,18.241008,38.617319543350185,42.04331957238086,33.51834952893618,372.36291915166316,0.8783161177179774,0.6863734298821035,5.42294812633646,0
51,29.935392,31.794608,20.73088,41.098099832064456,43.56150454387837,32.90294027021901,436.4034801778865,0.8675135001012129,0.5575831185529542,7.3888900846776755,0
52,42.387792,43.057376,30.520736,52.280475603849816,51.65298957460859,41.18849239797815,635.3512962713044,0.8705215551953889,0.5189555518022739,8.022892868748098,0
53,17.990416,18.436208,11.276848,33.59644773107633,35.33391632101848,24.914893441170804,264.38650260160085,0.8756221743212578,0.7340230687503237,4.639338766885932,0
54,23.919088,28.127152,13.083024,31.43333258259862,36.92292567455748,21.507978868676247,390.2431186722266,0.8174170596067424,0.5678002100353198,6.99740977640785,0
55,34.707568,37.376992,24.094912,53.752570352731745,58.21384155879026,39.965430057891986,584.9666895106427,0.8961520702403102,0.6583656772359061,6.000890855617856,0
56,80.562704,78.966864,66.026496,65.20843494677958,64.09655770792614,58.91706335147726,872.3240695716327,0.8913207121454196,0.384479444545273,9.702868905551462,0
57,27.261936,34.597024,19.787088,42.2312863826323,51.81671462321231,33.04013602393695,621.2818180473286,0.8499820686362725,0.6599966838846416,5.873365679251445,0
58,77.61824,82.3036,66.15912,60.199584212039206,62.03898467125329,54.37852142919666,816.9608348114585,0.8862615862172532,0.34083564202314653,10.491582583312255,0
59,30.390816,31.800464,20.123952,39.519176900008226,43.978212166761665,32.46247969428238,397.6486131494986,0.8779848441584865,0.5521095444782452,7.340704401880897,0
60,26.438192,33.935936,23.856,34.486376263259906,42.69964823981462,32.877345878279165,382.4676675348016,0.8707313262022454,0.5638169536666882,7.105899569380582,0
61,43.150896,46.570464,34.864288,48.585148331534235,53.52142130796513,44.09840720766518,432.82192322493086,0.9136133438758401,0.469292115611552,8.75319736631089,0
62,45.833408,49.741856,38.605008,55.12355452168824,59.10900318627665,48.76818337112769,590.3530368642461,0.9045815672284644,0.5518162420956638,7.479064745256235,0
63,51.167568,54.322848,48.495664,53.98229132748419,55.0437442873293,52.4478785576605,383.554595945809,0.9344599813863697,0.4813445087969163,8.388828130891962,0
64,50.455024,58.110368,37.653152,55.60208119449688,63.58832505188808,46.82028637743362,816.1005065815699,0.8791429095537632,0.48535114001802715,8.640959418759111,0
65,22.683136,24.16104,14.48344,32.86423048247903,35.00087087657106,27.78038325449093,278.46604763810353,0.8711344349139539,0.5771425744878911,6.950117583330625,0
66,20.649424,23.799584,16.908,39.40563117713285,45.05798212777558,34.184109290721615,389.2261236159815,0.8842767154073403,0.7283474102167139,4.808298307961995,0
67,32.047728,35.530192,26.111408,49.94957883744382,55.68685877694248,42.6246781601637,449.157305865277,0.914096142579332,0.6692918214453745,5.799980384762588,0
68,42.599008,47.401312,38.216672,51.59710446736266,54.95959654763357,46.65407537658866,442.395521995111,0.9184072803792487,0.5767059313693573,6.679483040472612,0
69,23.828032,28.932352,13.86672,39.99628896543998,49.48121873749773,26.20923067244821,538.8905864032932,0.8518982742241664,0.6902221913477782,5.4074060506196995,0
70,18.856288,21.25784,11.1856,27.966222820771776,32.09041424684948,23.479046331569773,338.5478433355559,0.8029865449042973,0.6050945220057848,6.473515217321561,0
71,30.868288,33.863344,19.45312,49.94262111612741,55.024119485346276,34.22613308957937,550.877406351008,0.8872666434395453,0.6697083442323913,5.820243522954475,0
72,46.73456,54.510464,39.16104,54.14746654836586,63.610871291821674,48.224177194830396,690.3931344316386,0.8965562434981691,0.51576134822315,8.124504717333833,0
73,40.031024,45.075824,34.568,52.273831134817584,58.661780357580554,46.469025210348455,572.561746504744,0.9021330706210748,0.5582432097343465,7.509491671977359,0
74,74.757984,73.95824,66.161824,65.01448912554604,63.047505772253984,61.09407215919581,576.135322299963,0.9277771510896599,0.41463954473998305,9.275968507595941,0
75,26.060128,33.11528,21.320656,36.84961438907626,47.44609815908575,31.48389880128673,405.18171684887807,0.8818974922340794,0.6370798365896113,5.9847249746677935,0
76,35.296752,38.261504,25.544448,39.30035381838815,44.36299033719418,34.33523054204378,410.23177851856,0.8776027174606376,0.5150449554756167,7.962752180646624,0
77,32.910144,40.130688,25.75968,48.01919672276145,56.79644362675057,41.49271596675252,661.5267584853615,0.87390465239492,0.6098550572886958,6.717171264097009,0
78,39.379072,47.153952,31.495232,51.27351425852158,60.40142205926691,44.00456186881283,694.0707789631452,0.8832510823792886,0.5598243025435301,7.498041165676979,0
79,37.14232,41.579712,27.162896,49.984912133738916,56.92804579464376,40.84868596287014,615.7745038840419,0.8845614329261301,0.5554371170366325,7.6190034844318575,0
80,46.070752,54.473328,40.719392,52.797919827910796,62.021514530075905,49.93056053310774,629.7951203482891,0.9027903747463762,0.5097184932788689,8.178235354572708,0
81,20.878272,27.158864,18.345136,36.18826857275734,45.872798674481416,32.33167810586862,381.93245438898236,0.8829003251209346,0.7248485429917259,4.6445189337619945,0
82,50.470384,53.3164,38.538416,61.72060689018332,65.21456919308753,54.237938421467895,709.4257242598256,0.9071534028475797,0.5284922573931644,8.061998457693914,0
83,32.425504,36.086368,21.038416,39.803068453901695,44.446406340317054,33.57183599702203,522.1321752619707,0.8449991598589885,0.48382537999648867,8.381121517129975,0
84,46.474,49.869328,39.5384,54.05645830055831,56.68370994234954,47.91177205489274,515.0177357775655,0.911444591999836,0.5343002655825203,7.7282987583747875,0
85,21.762496,24.074064,13.1844,40.377305406007274,45.53992115192894,29.903569764160267,439.8797945315096,0.868606918172026,0.7235581451470801,4.907360464992828,0
86,26.484352,31.68032,23.617872,34.6531715596148,42.909880035926456,32.84866502906345,288.98424749194544,0.9025712047215653,0.5872823608884092,6.863753063823187,0
87,24.216896,26.790672,19.256176,35.31330757837878,39.10209659069978,31.999952341480512,309.9790022116236,0.883367317244721,0.6106352355058375,6.467770469336563,0
88,45.400928,50.426256,40.940416,57.8317011399355,65.36815972491856,53.73640525516146,525.8135385926466,0.9283925322476795,0.555484441915305,7.491948330987484,0
89,36.353776,39.331504,28.499536,41.561807594735626,46.573700143943725,37.31331022282403,383.2680883255102,0.897226162874709,0.49561759605929195,8.281916450463616,0
90,62.553984,66.292992,56.098352,63.13448235099219,65.33641517322431,58.256534250537904,668.6285453665853,0.9158464422457976,0.4691803995571695,8.62464197806117,0
91,70.662032,76.002288,59.850192,60.28043053621113,63.29249543796686,53.93464999017918,795.5265790724735,0.8912030718558022,0.38447080748288276,9.920738661595136,0
92,35.125712,42.024256,25.576576,52.403874556115184,62.29451381659917,39.80595664113882,699.8967150391506,0.8845894978708896,0.6522195900677031,6.034411859418555,0
93,20.258208,21.143792,11.925648,38.860538964722764,41.17643612384073,25.636494451857022,351.3679618954999,0.8736602197081387,0.7512594136328664,4.4211765401342245,0
94,33.294784,32.272656,20.099104,44.28195531357377,45.59452821014451,32.950938111033864,487.8219866963934,0.8658387616103023,0.5497394802138199,7.459892791313033,0
95,31.072416,37.488464,24.436432,45.17878267420387,53.476058296406855,37.903631159947935,532.7579907635868,0.8840845249145752,0.6301925616688286,6.312599919095721,0
96,22.449344,26.833504,15.971376,37.45113821994819,43.451433383514335,29.793474665883203,376.6607929223476,0.8759523712234466,0.6669971116231828,5.720666212715287,0
97,53.58816,56.860272,46.287184,53.213976094766686,55.32434325038135,47.52628078600454,439.3768401155713,0.9216347274871709,0.46622939063140456,8.568651699885647,0
98,65.970272,68.88816,60.529968,58.118079908458924,59.66287773661609,54.47508243150236,542.5913070852374,0.9192572159969987,0.41198024573607,9.275802354919488,0
99,41.771328,45.325904,38.347216,51.29434024447937,54.08849942994152,47.96886591372934,431.66512106088953,0.9195276608748804,0.5616336541049488,7.215478525814093,0
100,21.605696,29.779424,18.296304,30.59826943399878,41.32738349119412,27.627857172419,372.66317091895047,0.8555075284435638,0.6352480880055265,5.943515564690102,0
101,34.966704,39.622352,30.62872,50.84823689545571,56.669497033131464,46.555699019149095,510.43704542159014,0.9080717412903485,0.6349730626433115,6.305695740511419,0
102,29.461136,33.386224,20.617088,36.941043320262416,44.07168886055791,30.62518131212052,407.5241167748082,0.869019303536843,0.54405886445097,7.587340991094956,0
103,19.03248,22.103216,17.31176,31.147016567395344,35.51550538085223,29.278390217059407,230.97847084578873,0.8931921570977844,0.6787488498753279,5.423421809272852,0
104,33.261536,37.614112,28.039472,47.01628533732438,51.64109079455483,41.572767937211204,545.7654275440191,0.8816924313053197,0.5873608380026705,7.016224129707201,0
105,36.354448,39.314128,31.738896,41.290193492102894,44.85041729571327,40.092909706096215,349.166938733908,0.9043506355004991,0.4641977059991151,8.701248421385033,0
106,30.169328,36.253232,25.372528,36.6017649851536,44.39297766037075,35.41062607310433,333.97838297267504,0.8979574228489381,0.5221293502010913,7.772301453435497,0
107,39.266608,38.38208,27.058432,54.20589938534676,52.218146107206834,39.65772128730262,544.9957895418,0.8909673386346223,0.6185665008403289,6.474326844800983,0
108,20.301392,27.338384,21.083632,30.879499912763094,40.37476013883604,31.925917209824622,239.97293379846403,0.9079168118788217,0.6714790582071374,5.291159908992932,0
109,22.384016,25.45472,17.472848,40.172172703399355,45.40477981139871,33.90680425473471,350.1271941004162,0.8976929300693279,0.7138309989870619,5.051024983175694,0
110,42.079376,47.678912,33.737216,45.014151946367086,50.900987559145214,40.516874121399646,471.9724216104009,0.8936296835318326,0.46388184847963093,8.721948565237131,0
111,48.010976,52.046992,36.628608,55.447270009689596,59.86599074392686,46.15725628741743,696.1057283803548,0.887791762176437,0.5379994828734925,7.697475700969711,0
112,26.368064,31.877344,26.725376,34.23519570401058,39.71358613252728,35.485605950281084,286.9478474054191,0.8969691245619902,0.5684379467315689,6.997201987759054,0
113,30.487152,37.663872,22.815056,43.24711110500788,52.53981813793816,33.63052880519223,571.4348447328503,0.8664199220618559,0.6326940943862414,6.160005351098889,0
114,29.93656,38.006528,21.81072,40.45326576886469,51.05196056357891,31.607156358672952,549.1486638634268,0.8616770303716815,0.6171254195484379,6.348600863412041,0
115,23.804992,27.635648,21.371328,35.90775765597089,40.66948831274001,34.42548735336097,334.8496827052137,0.8836443507933195,0.6010839587855628,6.668836970076482,0
116,31.148384,39.014416,22.78344,43.983833373053606,54.15405166909438,34.40670443047983,623.4115474468264,0.8621931725507944,0.6280133646290503,6.24366356558302,0
117,37.683712,47.141392,32.602688,45.3875115191509,55.15704147524899,39.80119193158235,580.8519368177602,0.8808283362995168,0.5400653100646569,7.5250538765232955,0
118,35.44488,35.071376,24.746448,44.95049527853504,47.24082447911577,35.75801403019044,451.15610948725987,0.8839565839293554,0.5691885220159307,7.19836503617157,0
119,28.449968,31.585424,23.393792,46.49431011208765,51.87249057776408,41.34561838769299,500.52264962073184,0.8911392815791213,0.6757647361992853,5.665153460092652,0
120,40.124768,41.571152,28.362432,48.05543916089183,51.997636651995016,38.7125766004457,494.75240701496074,0.8929122974373787,0.5302400916869932,7.899636568146727,0
121,43.713408,41.701072,25.354512,55.18121485637604,56.738366014988614,38.15068441380647,694.3058623635604,0.8746933349889738,0.5652644503430131,7.387504173269012,0
122,45.265088,49.04288,38.898576,51.96651907095814,54.7781295163097,46.25573435988476,570.6391208356358,0.8944043964912799,0.5233609379560491,7.870269520190804,0
123,37.212112,42.498544,26.434224,52.38831549591431,59.591594960028246,41.1855350519794,624.6050112373212,0.8922638418923863,0.6078801923058282,6.789755806996987,0
124,32.159504,37.061392,28.58064,46.27151778874326,51.65437002831741,41.58169223577126,389.9236180182074,0.9147374900081088,0.6542619337340015,5.631476322154837,0
125,38.4828,41.608656,30.964848,54.12989835719258,57.35250956909963,46.94033894569676,616.0230585492264,0.8944495079089534,0.6060972891559205,6.739371314051512,0
126,83.046144,83.72528,76.994416,62.02436926508212,59.51366942914544,59.85412975575657,619.0202921862322,0.9149738405949426,0.3223208577747316,10.542160741151246,0
127,28.819648,32.34088,23.909504,38.39039402189167,43.82556305200881,36.59346786619142,361.3376120414933,0.8910698738855694,0.540876567451527,7.622093265991795,0
128,43.829072,47.7512,33.306224,57.07218068042272,61.97062803102773,47.11823633012832,646.5360099953527,0.9019256281870447,0.6047885344892723,6.725457079733644,0
129,39.031328,41.03784,25.399472,48.377345550954075,52.37436495208701,37.98148293736325,547.0901678920649,0.8830919738598971,0.5349228820023002,7.865122721899596,0
130,61.619136,64.946384,50.530336,60.31612798094308,62.05263795621056,53.13921662696115,778.2959558376754,0.890418044622144,0.4426585388555242,9.078854918862435,0
131,24.2912,25.598768,18.92632,36.23827549097777,39.8055150561097,31.70647219823738,305.97378284158043,0.8879836067772222,0.6185656362705606,6.405511977120453,0
132,36.585056,36.1556,24.03656,46.36283215547626,48.07544367595582,36.54720333166958,509.21825929891475,0.8749790134439878,0.5547059786039518,7.4644324315902955,0
133,30.789344,44.326176,25.387296,44.9636252102704,59.67987728889047,39.456663237131245,858.0263820847226,0.8414111971518589,0.5949657683820248,6.8981102965242,0
134,35.970624,40.100016,31.421216,49.922297714053826,55.753673930959415,45.167911630729,488.8359981876093,0.908539418570669,0.5864127314897079,7.041262355588241,0
135,23.918048,31.568864,21.303488,34.71957655084082,45.030592020864034,32.61930751922634,349.7504568208735,0.8898480311920707,0.6567337941057256,5.6034001905663136,0
136,39.574656,44.482464,27.909056,53.47617168872193,60.168554947652716,40.57499862216712,652.9795726338842,0.889362954543881,0.6027638137945276,6.813823859399899,0
137,25.88464,34.07728,21.366384,36.50255054198816,46.621347683240565,31.212246102524308,406.0489482790609,0.8789489015999697,0.6464706911658202,5.699201992338102,0
138,29.627824,35.60024,29.147888,37.18741804730498,43.02142666093722,37.61774561479537,325.0782507248957,0.899761323047546,0.5628243700199511,7.126376566368317,0
139,26.004672,29.006864,21.337232,41.18619004195965,43.757632487207346,37.802877596529285,481.72091215177613,0.8610175067351457,0.5903733563770309,6.888935189856924,0
140,36.416864,35.969568,23.984448,46.281679662751046,47.98935683975537,36.468416337089494,501.5572383921817,0.8763738603729959,0.5563036043510847,7.438854458814236,0
141,27.97072,29.865952,17.640544,51.48283945822724,55.758260940722465,35.22455063423895,472.3639383333491,0.9068220976884819,0.7321142747531115,4.8258480370433805,0
142,33.386384,40.626496,27.168416,43.82398543497092,52.259986823209054,37.13430699570067,530.3035431725726,0.8789780121772104,0.5925168134417496,6.713394255046253,0
143,61.322016,64.518464,54.47616,57.02997150355016,56.087951460903824,51.02181141094855,478.2517859728814,0.9213309033983653,0.4005098905607065,9.536232646303668,0
144,35.53848,36.727728,24.1628,46.30452460926038,49.62044767994355,37.92359234249835,471.9122296517469,0.8895646845336006,0.5329528820775071,7.827716977624724,0
145,17.575728,22.552416,13.79744,29.11868914065357,35.49406830109707,26.80244036363853,313.4738606058712,0.8466001997497768,0.6628662234821743,5.666271308044393,0
146,30.184672,33.965648,27.096816,47.23954521640122,50.567600258862356,43.28038357803849,391.296570579889,0.9145770495638205,0.6737818051753168,5.499199032416869,0
147,83.718512,82.628624,68.71192,59.88277999981177,58.628650605882314,52.91788357364266,780.5297479635029,0.883348488124593,0.32992706957632045,10.438913820198943,0
148,31.100624,36.150896,21.01632,50.07731337452743,57.35659291134005,36.23481979612428,654.0214611892467,0.8745737833160979,0.684538336379491,5.533197316700957,0
149,39.149824,45.20024,32.577936,51.308277546308496,59.32104665245211,44.61675871216895,551.5573709894309,0.9051233969608424,0.5865310251335168,7.018095729625693,0
150,44.784656,50.782,39.676736,53.20686372040419,60.03132259079422,49.5413654675192,607.4993065802266,0.9022147999692098,0.5055638279226684,8.324682475437097,0
151,16.20272,22.31656,11.753568,30.939536269983105,41.48388253004291,23.58557744193209,369.2332036861872,0.8517125484265221,0.7614128331405733,4.0867028619736505,0
152,27.937872,30.939552,20.367392,49.41938045050358,54.38623055553029,37.691165213062014,494.1862993353576,0.8986015228713262,0.7174315881525851,5.024959327651053,0
153,37.631504,43.98872,29.609456,50.337072806212966,58.88200608642338,43.37622910516847,587.4486836876464,0.8965831417280197,0.5824332774393408,7.149139554686766,0
154,20.809344,22.994912,11.311952,42.66007822648318,47.94751203255761,26.77547261860556,488.30506703774125,0.8636100016068695,0.7439527418260834,4.597169549211133,0
155,43.05208,49.361824,38.033488,48.44752038725615,53.872804822034496,43.46378113503076,434.232426048857,0.9133661146088485,0.522900492077261,7.7123248741054375,0
156,40.232016,41.54904,31.508032,52.909787455401336,56.394042620461256,45.16222615734278,519.7997050386733,0.9069450686402121,0.5946135860217338,6.896545276795991,0
157,57.766096,59.988608,48.765744,52.13081109016801,52.926067964872814,45.93585706315344,655.6145899060986,0.8746035596800833,0.4013067080260861,9.621304004997835,0
158,29.797872,36.198672,24.43216,45.18293687081016,54.43462399462695,40.139974959314564,518.5429481566281,0.8915376195558866,0.6300625961063494,6.3679011358502144,0
159,38.889536,42.568128,34.282048,49.768336497262034,51.89660966359572,45.04937558863271,423.9494034860282,0.9139485069946521,0.5790917033409315,6.923396863967019,0
160,33.626064,37.589936,27.717568,41.10232611261684,47.27906149148801,37.75862974427668,419.84535241807123,0.8889257113078091,0.5377402610723802,7.667521683751274,0
161,39.318272,45.24296,34.63104,46.43445081977406,50.27762534605627,42.3196997687649,523.06180086303,0.8838494677261035,0.539184485170713,7.351254193033205,0
162,35.844624,41.434992,27.641424,48.21297918920406,53.36712859017183,38.842076350939635,517.4163040964751,0.891490823136323,0.6134104709802546,6.364806966570831,0
163,41.092608,43.099008,36.574256,50.57888476190767,50.30318977377018,46.611484314988985,403.0435270089293,0.917503620540871,0.5573544319801085,7.178582444643826,0
164,53.936512,55.177984,42.525856,60.23860371285058,61.326431248652845,52.4750206809608,693.9674559834516,0.9004983740452166,0.49985346609315856,8.379284371025458,0
165,53.471728,56.9044,46.66056,56.553762462757646,59.743776350679404,51.509995578396236,590.3253303841007,0.9088446576005593,0.4917909352368035,8.39071042489861,0
166,31.741024,34.68192,26.667888,44.49720750149861,50.01855216930614,39.707422651432005,335.7515651882572,0.9211056682799044,0.6194634055128222,6.432105378682896,0
167,46.152352,48.336048,30.850176,49.90807634910502,53.43706982743062,39.92896433378938,641.6542649782904,0.8706563808948687,0.4715958737792316,8.731703809543498,0
168,26.047424,32.164032,18.15168,40.14777810743982,49.496861855101244,31.424666508613896,466.4786115448097,0.876497971670449,0.6645356245144349,5.720738307341198,0
169,21.708688,24.270144,16.60912,32.0816321486089,35.358933216646456,27.275095981968605,202.44704095726166,0.9056692236187481,0.6721765974753288,5.366230938922813,0
170,27.194192,31.762656,22.160112,41.698927773590725,48.36649207690862,35.99967883394873,389.6694173002835,0.898575442420488,0.6531704907320446,5.92808812953032,0
171,49.338656,56.638688,39.345936,58.848689502092256,65.93868070896366,50.78759084937879,948.6251013821601,0.871734940563915,0.5396941120565042,7.743502279144293,0
172,35.222688,34.815792,24.605136,44.85322028633681,47.11759318357354,35.67652407986944,446.40070082159974,0.8846110328417087,0.571429358063875,7.163477608576594,0
173,38.7224,42.558448,33.742416,43.24842131500293,48.94489137623349,41.026859524986115,381.6640183029207,0.9080935545738327,0.49994168050449705,8.174774678840048,0
174,71.625136,73.758528,59.938208,61.64625202704139,63.55774693358172,54.05216493119158,745.9977635862089,0.8994333899092519,0.39808583370404793,9.5994967888461,0
175,26.498448,34.559232,22.801776,36.81297485386499,46.389703637447134,32.405705473663495,448.9058802267193,0.8663393595791166,0.6122263416080655,6.362736321821041,0
176,32.325488,36.095696,29.210704,42.09705350213784,47.320764599439684,39.96906248368086,361.5514333480379,0.9072726443128835,0.5667052187523016,7.277675267234621,0
177,36.67184,40.648656,20.5964,54.782408189257254,60.60505851324346,35.81775385252403,862.1671836813124,0.8538485992367296,0.6438950398731753,6.267520590681368,0
178,35.947296,36.620512,25.476736,47.279048111064846,50.21195703074972,38.86494135832838,489.856073142536,0.8886576882828405,0.5652448840164246,7.367428775263649,0
179,25.275248,29.375424,18.856288,44.742154782022915,52.05720100831607,36.38903597048232,508.50930793049105,0.8832562702201212,0.7022347213349267,5.27517865250885,0
180,43.190672,45.53712,35.858144,53.372668175653494,53.940158973677484,46.94718740111343,516.1134148231656,0.9051850465558264,0.5768130212645869,6.881287221246819,0
